"Manufacturer Name","Model Name","HardWare Number","FirmWare Number","Application Number","Approval Number","Version","Product Type","Expiry Date","Approval Class","PIN Support","Key Management","Prompt Control","PIN Entry Technology","Functions Provided","not_marketed"
"Payment Express Limited","SKP200E","SKP200E - Release C","DPSSKP200E v1.3xx, SKP200E - RELEASE C06","","4-40127","3.x","OEM PED","30 Apr 2020","PED","Online &amp; Offline","MK/SK","Acquirer-controlled","Physical Keypad","Display,PIN Entry","0"
"Payment Express Limited","SKP200 and SCR200","SKP200 Release X and SCR200RM Release X, SKP200 Release X and SCR200 Release X, SKP200-RM and SCR200RM","DPSSKP200 v1.0xx and DPSSCR200 v1.2xx, DPSSKP200 v1.3.x.x and DPSSCR200 v1.3.x.x","","4-40077","3.x","OEM PED","30 Apr 2020","PED","Online &amp; Offline","DUKPT","Vendor-controlled","Physical Keypad","Display,ICCR,MSR,PIN Entry","0"
"Payment Express Limited","CHU200","AB018X-BXX","1.3.X.X","","4-40197","4.x","PED","30 Apr 2023","PED","Online &amp; Offline","DUKPT","Vendor-controlled","Physical Keypad","Display,ICCR,MSR,CTLS,PIN Entry,SRED","0"
"Payment Express Limited","SCR200E","SCR200E - RELEASE B, SCR200E - RELEASE B01, SCR200E - RELEASE C, SCR200E - RELEASE D","1.3.x.x","","4-40135","3.x","OEM SCR","30 Apr 2020","SCR","Online &amp; Offline","DUKPT","N/A","N/A","ICCR,MSR,SRED","0"
"Payment Express Limited","CMV300","CMV300-A-YL","1.3.X.XX","","4-40228","5.x","OEM SCR","30 Apr 2026","SCR","N/A","DUKPT","Vendor-controlled","N/A","Display,ICCR,MSR,SRED","0"
"PayTec AG","Primus clever","Non-PED:	PT-A103-xx-xx, Manual Card Reader CR1: PT-A102-01-01, Motorized Card Reader (approval number 4- 20241) CR2: PT-A102-01-xxMx","SRED: 4.xx.yy","","4-20271","3.x","Non PED","30 Apr 2020","Non PED","N/A","DUKPT","N/A","N/A","ICCR,MSR,OP,SRED","0"
"PayTec AG","Primus Desk","PT-D102-02-xy","SRED: 4.xx.yy","","4-20272","3.x","PED","30 Apr 2020","PED","Online &amp; Offline","DUKPT","Vendor-controlled","Physical Keypad","Display,ICCR,MSR,PIN Entry,OP,SRED","0"
"PayTec AG","Primus Self Park (OEM)","PT-A101-03-XX","4.xx.yy","Mandatory: . security.app.emvpin 1.1.x . . Optional:.  security.app.emvoda 2.x.x,. security.app.emv 2.x.x,. security.app.ep2sec 1.2.x","4-20300","4.x","OEM PED","30 Apr 2023","PED","Offline","","N/A","Physical Keypad","ICCR,MSR,PIN Entry","0"
"PayTec AG","PayTec D1","PT-D103-01-XX","4.xx.yy zzzzzz-xxxxx","","4-20304","4.x","PED","30 Apr 2023","PED","Online &amp; Offline","Fixed,DUKPT","Vendor-controlled","Physical Keypad","Display,ICCR,MSR,CTLS,PIN Entry,OP,SRED","0"
"PayTec AG","PayVen Small, PayVen Small V2","PT-A102-01-xx, PT-A102-01-xx0x, PT-A102-01-xxMx, PT-A102-01-x1zw (PayVen Small), PT-A102-01-x2zw (PayVen Small), PT-A102-01-x3zw (PayVen Small v2)","4.xx.yy","","4-20241","3.x","OEM PED","30 Apr 2020","PED","Online &amp; Offline","DUKPT","Acquirer-controlled","Physical Keypad","Display,ICCR,MSR,PIN Entry,OP","0"
"Payway","PCT-1100 (KC3)","1.3, 3.0","Bootloader Ver. 2.0.6; BIOS Ver. 2.0.1","Kernel Ver. 2.6.20-5; Middleware Ver. 2.0.3","4-40123","3.x","PED","30 Apr 2020","PED","Online &amp; Offline","Fixed,MK/SK,DUKPT","Vendor-controlled","Physical Keypad","Display,ICCR,MSR,PIN Entry","0"
"PCP GmbH","Tiny Blue","TB1xxxxxxx","SRED:  0L.0020, MZ10002 R01-01 (FreeRTOS OS v.7.4.2), MB4T004 R01-01 (Secure manager v.20)","MB3Z001 R01-01 (Global PCI application)","4-20277","3.x","PED","30 Apr 2020","PED","Online &amp; Offline","MK/SK,DUKPT","Vendor-controlled","Physical Keypad","Display,ICCR,MSR,PIN Entry,SRED","0"
"Perkon Personel Barkod Sistemleri Bilgisayar Yazilim Elektronik SAN.TIC.LTD.STI","MPOS 1300","V1.2","V1.1","","4-40144","3.x","PED","30 Apr 2020","PED","Online &amp; Offline","MK/SK,DUKPT","Acquirer-controlled","Physical Keypad","Display,ICCR,MSR,PIN Entry","0"
"Perto S.A.","Veloh","G2.22N.7.31.01-C","F00LY00","","4-40107","3.x","PED","30 Apr 2020","PED","Online &amp; Offline","Fixed,MK/SK,DUKPT","Acquirer-controlled","Physical Keypad","Display,ICCR,MSR,PIN Entry,OP,CTLS","0"
"Perto S.A.","PSK4","PSK4xxx-xxxxR00","F00P7000, F00P7001, F00SH000","","4-10201","4.x","OEM EPP","30 Apr 2023","EPP","Online","MK/SK","N/A","Physical Keypad","PIN Entry","0"
"Posiflex Technology, Inc.","CP-2000","V03","1.0","","4-60154","3.x","PED","30 Apr 2020","PED","Online &amp; Offline","Fixed,MK/SK,DUKPT","Vendor-controlled","Physical Keypad","Display,ICCR,MSR,PIN Entry","1"
"Powa Technologies Limited","mPowa PINPAD","V2.0","V1.1.5","","4-40110","3.x","PED","30 Apr 2020","PED","Online &amp; Offline","MK/SK","Vendor-controlled","Physical Keypad","Display,ICCR,MSR,PIN Entry","1"
"Powa Technologies Limited","PowaPIN100","PP-100-xxx-xxx, PP-101-xxx-xxx, PP-102-xxx-xxx, PP-103-xxx-xxx","SRED: Bootloader version 1.0.3;  0.9.4, SRED: Bootloader version 2.0.0, Firmware version 1.9.8, Bootloader version 3.0.0, Firmware version 1.15.1","","4-40136","3.x","PED","30 Apr 2020","PED","Online &amp; Offline","Fixed,MK/SK,DUKPT","Vendor-controlled","Physical Keypad","Display,ICCR,MSR,PIN Entry,OP,SRED","0"
"Poynt Co.","Poynt 5","X2X3110A","PR M1 PF 2.4.0","","4-10229","4.x","PED","30 Apr 2023","PED","Online &amp; Offline","MK/SK,DUKPT","Vendor-controlled","Touch Screen","Display,ICCR,MSR,CTLS,PIN Entry,OP,SRED","0"
"Poynt Co.","Poynt Smart Terminal","V1.0, M1W1210A (Wifi), M1C1210A (Wifi and 3G), M1C1211A (Wifi and 3G), M1W1210B (Wifi and 3G)","PR M1 AC 2.0.0-C001, PR M1 AC 2.1.0, PR M1 AC 2.2.0, PR M1 AC 2.3.0","","4-10187","4.x","PED","30 Apr 2023","PED","Online &amp; Offline","MK/SK,DUKPT","Vendor-controlled","Touch Screen","Display,ICCR,MSR,CTLS,PIN Entry,OP,SRED","0"
"Prism Payment Technologies (Pty) Ltd","TSM500i","5520-00130_v1.0_xxxx, 5520-00130_v1.1_xxxx","BL50 v1.4.1.0","PCI v3.0.1.0, PCI v3.1.x","4-20245","2.x","HSM","30 Apr 2022","HSM","N/A","Fixed,MK/SK,DUKPT","N/A","N/A","N/A","0"
"Qingdao Hisense Intelligent Commercial System Co., Ltd","HZ-M60","V05","1.9","1.9","4-40132","3.x","PED","30 Apr 2020","PED","Online &amp; Offline","Fixed,MK/SK,DUKPT","Acquirer-controlled","Physical Keypad","Display,ICCR,MSR,PIN Entry","1"
"Qingdao Hisense Intelligent Commercial System Co., Ltd","HZ-SP20","V02","HAL: V3.2 BOOT: V1.3.0: Build: Apr 22 2015 USIP:3.0","","4-40161","4.x","PED","30 Apr 2023","PED","Online","Fixed,MK/SK,DUKPT","Vendor-controlled","Physical Keypad","Display,PIN Entry","0"
"Qingdao Hisense Intelligent Commercial System Co., Ltd","HZ-T50","V1.0","V2.0.0","","4-40167","4.x","PED","30 Apr 2023","PED","Online &amp; Offline","Fixed,MK/SK,DUKPT","Acquirer-controlled","Physical Keypad","Display,ICCR,MSR,PIN Entry","0"
"Qingdao Hisense Intelligent Commercial System Co., Ltd","HZ-M50","V1.0","V2.0.0","","4-40169","4.x","PED","30 Apr 2023","PED","Online &amp; Offline","Fixed,MK/SK,DUKPT","Acquirer-controlled","Physical Keypad","Display,ICCR,MSR,PIN Entry","0"
"Qingdao Hisense Intelligent Commercial System Co., Ltd","HI98","V1.x","1.0.xxxxx","","4-40204","4.x","PED","30 Apr 2023","PED","Online &amp; Offline","Fixed,MK/SK,DUKPT","Acquirer-controlled","Touch Screen","Display,ICCR,MSR,CTLS,PIN Entry,OP","0"
"Quest Payment Systems Pty Ltd","MT330","800-004X-0Y, 800-004x-1Y","SRED: 05.11.01, SRED: 05.xx.yy, SRED: 06.xx.yy","","4-30124","3.x","PED","30 Apr 2020","PED","Online &amp; Offline","Fixed,MK/SK,DUKPT","Both","Physical Keypad","Display,ICCR,MSR,PIN Entry,SRED","0"
"Quest Payment Systems Pty Ltd","QT720","800-0025-2x","06.xx.yy","","4-30208","4.x","PED","30 Apr 2023","PED","Online &amp; Offline","Fixed,MK/SK,DUKPT","Both","Physical Keypad","Display,ICCR,MSR,CTLS,PIN Entry,SRED","0"
"Quest Payment Systems Pty Ltd","UT430","800-0050-0X, 800-0050-1x","SRED (CTLS): 05.xx.yy, 06.xx.yy, 07.xx.yy","","4-30133","3.x","OEM PED","30 Apr 2020","PED","Online &amp; Offline","Fixed,MK/SK,DUKPT","Both","Physical Keypad","Display,ICCR,MSR,CTLS,PIN Entry,SRED","0"
"Quest Payment Systems Pty Ltd","UT430n","800-0051-0X, 800-0051-1x","SRED (CTLS): 05.xx.yy","","4-30138","3.x","OEM SCR","30 Apr 2020","SCR","N/A","Fixed,MK/SK","Both","N/A","Display,ICCR,MSR,CTLS,SRED","0"
"Quest Payment Systems Pty Ltd","EP250","800-0047-0x","01.xx.yy","","4-30314","5.x","OEM PED","30 Apr 2026","PED","Online","DUKPT","N/A","Physical Keypad","PIN Entry","0"
"Realia Technologies S.L. (REALSEC)","Cryptosec Dekaton","1.1","12.10.2701","","4-80022","2.x","HSM","30 Apr 2022","HSM","N/A","Fixed,MK/SK,DUKPT","N/A","N/A","N/A","0"
"Roam Data, Inc.","RP150x","RP150x-01xxxxxx","01XX-0000-00","","4-30151","4.x","SCR","30 Apr 2023","SCR","N/A","N/A","N/A","N/A","MSR,SRED","0"
"Roam Data, Inc.","RP350x","RP350X-01Txxxxx, RP350X-02Txxxxx, RP350X-03Txxxxx","SRED: 01-01-01, 0x-1x-1x, 0x-2x-2x","","4-30103","3.x","SCR","30 Apr 2020","SCR","N/A","Fixed,MK/SK,DUKPT","N/A","N/A","ICCR,MSR,SRED","0"
"Roam Data, Inc.","Moby/8500","MOB85AAx (w/o CTLS), MOB85BAx (w/ CTLS), MOB85ABx (w/o CTLS), MOB85BBx (w/ CTLS)","Boot: xxxx-F-701-01xx-xxxx-xx, Ctrl: xxxx-F-702-01xx-xxxx-xx, Boot: xxxx-F-701-02xx-xxxx-xx, Ctrl: xxxx-F-702-02xx-xxxx-xx","","4-30263","5.x","PED","30 Apr 2026","PED","Online &amp; Offline","Fixed,MK/SK,DUKPT","Acquirer-controlled","Physical Keypad","Display,ICCR,MSR,CTLS,PIN Entry,OP,SRED","0"
"Roam Data, Inc.","RP450, RP456, RP457, RP457 U","RP450b-01xxxxxx (Audio Jack), RP456b-01xxxxxx (Audio Jack, Bluetooth), RP457b-01xxxxxx (Audio Jack, Bluetooth and MFI), b = n, c, RP450b-02xxxxxx (Audio Jack), RP456b-02xxxxxx (Audio Jack; Bluetooth), RP457b-02xxxxxx (Audio Jack; Bluetooth and MFI), RP450b-03xxxxxxx (Audio Jack), RP456b-03xxxxxxx (Audio Jack; Bluetooth), RP457b-03xxxxxxx (Audio Jack; Bluetooth and MFI), b = n; c, RP457b-c3xxxxxxx (Bluetooth and MFI), b = n (not CTLS); c (CTLS) &amp; c = R (USB only); U (USB and Bluetooth); M (USB and Bluetooth and MFI)","BOOT: xxxx-F-501-02xx-00xx-00 (SRED compliant), CTRL:  xxxx-F-502-02xx-xxxx-00 (SRED compliant), CTRL:  xxxx-F-502-03xx-xxxx-00 (SRED compliant), CTRL:  xxxx-F-502-04xx-xxxx-00 (SRED compliant), BOOT: xxxx-F-5x1-02xx-xxxx-xx (SRED compliant), CTRL: xxxx-F-5x2-04xx-xxxx-xx (SRED compliant)","","4-30202","4.x","SCR","30 Apr 2023","SCR","N/A","N/A","N/A","N/A","ICCR,MSR,CTLS,OP,SRED","0"
"Roam Data, Inc.","RP750x","RP75XX-01Txxxxx, RP75XX-02Txxxxx, RP75XX-03Txxxxx, RP75XX-04Txxxxx","SRED (CTLS): 01-01-01, 0x-1x-1x, BOOT: XXXX-F-101-03XX-00XX-00(SRED compliant), CTRL: XXXX-F-102-03XX-XXXX-00(SRED compliant), BOOT: XXXX-F-101-04XX-00XX-00(SRED compliant), CTRL: XXXX-F-102-04XX-XXXX-00(SRED compliant), BOOT:xxxx-F-1x1-04xx-xxxx-xx(SRED compliant), CTRL:xxxx-F-1x2-04xx-xxxx-xx(SRED compliant)","","4-30117","3.x","PED","30 Apr 2020","PED","Online &amp; Offline","Fixed,MK/SK,DUKPT","Both","Physical Keypad","Display,ICCR,MSR,CTLS,PIN Entry,SRED","0"
"Royal Gate Inc","PayGate Air","PG-ARxx-xxx","2.3.10","2.5.20","4-30169","4.x","PED","30 Apr 2023","PED","Online &amp; Offline","MK/SK,DUKPT","Acquirer-controlled","Physical Keypad","Display,ICCR,MSR,CTLS,PIN Entry,SRED","0"
"Saetic","SmartLottery ID37","ID37110N12","2.3","1.7","4-40128","3.x","PED","30 Apr 2020","PED","Online &amp; Offline","Fixed,MK/SK,DUKPT","Acquirer-controlled","Physical Keypad","Display,ICCR,MSR,CTLS,PIN Entry,OP","1"
"SafeNet Inc.","Luna EFT 1.3.2 and Luna EFT 1.4.4 and Luna EFT 1.4.7 and Luna EFT 1.4.9","GRK-15-0100","MAL000001E, MAL 1.1","M090401E, M090900E, M090902E,M090904E","4-70014","1.x","HSM","30 Apr 2019","HSM","N/A","MK/SK,DUKPT","N/A","N/A","N/A","0"
"SafeNet Inc.","SafeNet Luna EFT 2.0.0, SafeNet Luna EFT 2.1.0, and SafeNet Luna EFT 2.2.0","808-000059-001, 808-000059-002","6.10.5","2.0.0, 2.1.0,2.0.0, 2.1.0, 2.2.0","4-70020","2.x","HSM","30 Apr 2022","HSM","N/A","N/A","N/A","N/A","N/A","0"
"SafeNet Inc.","Ezio Payment Terminal","808-000062-001 and 808-000051-001","7.0.1","3.0.0,3.0.0","4-70029","2.x","HSM","30 Apr 2022","HSM","N/A","MK/SK,DUKPT","N/A","N/A","N/A","0"
"SamilCTS Co., Ltd.","MPAIO F-1020","F-1021/KR-S","SRED: 1.S.005","","4-40141","3.x","PED","30 Apr 2020","PED","Online &amp; Offline","DUKPT","Vendor-controlled","Physical Keypad","Display,ICCR,MSR,PIN Entry,SRED","1"
"Samsung SDS Co. Ltd","Uni-Pay","V1.1","V1.1.0","","4-40113","3.x","PED","30 Apr 2020","PED","Online &amp; Offline","Fixed,MK/SK,DUKPT","N/A","Touch Screen","Display,ICCR,MSR,PIN Entry,OP","0"
"SAND Information Technology System Co Ltd","IPS420","0.2x","HAB: D1597, Uboot: U140117, Kernel: 2.6.31-K1765, CRAMFS/Daemons: 4152","","4-30130","3.x","PED","30 Apr 2020","PED","Online &amp; Offline","MK/SK","Vendor-controlled","Physical Keypad","ICCR,MSR,CTLS,PIN Entry,SRED","0"
"SAND Information Technology System Co Ltd","IPS400","V0.3A","1.2.5","1.0.0","4-40227","4.x","PED","30 Apr 2023","PED","Online &amp; Offline","MK/SK","Acquirer-controlled","Physical Keypad","Display,ICCR,MSR,CTLS,PIN Entry,OP,SRED","0"
"SCSpro., Co.,  LTD.","SPP-100G","100G-HW-v1.00","SPGV1300","","4-70025","4.x","PED","30 Apr 2023","PED","Online &amp; Offline","DUKPT","Vendor-controlled","Physical Keypad","Display,ICCR,MSR,CTLS,PIN Entry,OP,SRED","0"
"Secure Electrans Ltd","Homepay HP 100","2001-xxyy-30","SRED: 1.4.3.2","","4-60144","3.x","PED","30 Apr 2020","PED","Offline","","Vendor-controlled","Physical Keypad","Display,ICCR,PIN Entry,SRED","0"
"Seiko Solutions Inc.","AT-5200","V1.0","V1.0.0","","4-40137","3.x","PED","30 Apr 2020","PED","Online &amp; Offline","DUKPT","Acquirer-controlled","Physical Keypad","Display,ICCR,MSR,PIN Entry","0"
"Seiko Solutions Inc.","AT-4200","AT-4211-xx","2.1.0-xx-xx","","4-30316","5.x","PED","30 Apr 2026","PED","Online &amp; Offline","DUKPT","Vendor-controlled","Physical Keypad","Display,ICCR,MSR,CTLS,PIN Entry,SRED","0"
"Shandong Synthesis Electronic Technology Co.,Ltd","SS728K01","V01","1.0","","4-60138","3.x","PED","30 Apr 2020","PED","Online","Fixed,MK/SK,DUKPT","Vendor-controlled","Physical Keypad","Display,PIN Entry","0"
"Shanghai Smartpeak Technology Co., Ltd.","P500","P.04.31.xx.x","0E010301.22.xxxx.xxx.xxx","","4-90005","4.x","PED","30 Apr 2023","PED","Online &amp; Offline","MK/SK,DUKPT","Vendor-controlled","Touch Screen","Display,ICCR,MSR,CTLS,PIN Entry,OP","0"
"Shanghai Smartpeak Technology Co., Ltd.","P1000","P.01.30.xx.x","0E010301.22.xxxx.xxx.xxx","","4-90007","4.x","PED","30 Apr 2023","PED","Online &amp; Offline","MK/SK,DUKPT","Vendor-controlled","Touch Screen","Display,ICCR,MSR,CTLS,PIN Entry,OP","0"
"Shanghai Smartpeak Technology Co., Ltd.","P2000L_1, P2000L","P.02.20.xx.x, P.02.21.xx.x","0D010201.22.xxxx.xxx.xxx, 0D011201.22.xxxx.xxx.xxx","","4-30279","4.x","PED","30 Apr 2023","PED","Online &amp; Offline","MK/SK,DUKPT","Acquirer-controlled","Touch Screen","Display,ICCR,MSR,CTLS,PIN Entry,OP,SRED","0"
"Shanghai Wellpay Information Technology Co, Ltd","H100","H010-01bcdxxx (Non CTLS), H011-01bcdxxx (CTLS), H012-01bcdxxx (Non CTLS + Sam Card), H013-01bcdxxx( CTLS + SAM Card)","0208030e03.xxxxx","","4-90009","5.x","PED","30 Apr 2026","PED","Online &amp; Offline","Fixed,MK/SK,DUKPT","Acquirer-controlled","Touch Screen","Display,ICCR,MSR,CTLS,PIN Entry,OP,SRED","0"
"Shenzhen Decard Smart card Tech Co. Ltd","P16J","V05","VOS 1.1","","4-40120","3.x","PED","30 Apr 2020","PED","Online &amp; Offline","Fixed,MK/SK,DUKPT","Acquirer-controlled","Physical Keypad","ICCR,MSR,PIN Entry","0"
"Shenzhen Justtide Tech Co Ltd","E4020","V2.0","V3.0","","4-40067","3.x","PED","30 Apr 2020","PED","Online","MK/SK,DUKPT","Vendor-controlled","Physical Keypad","Display,PIN Entry","1"
"Shenzhen Justtide Tech Co Ltd","JUST E6060","V100A","3509","","4-10122","3.x","OEM EPP","30 Apr 2020","EPP","Online","MK/SK","N/A","Physical Keypad","PIN Entry","0"
"Shenzhen Justtide Tech Co Ltd","M3000","V1.0","USER LOADER: 2.1, JOS: 3.0","","4-10138","3.x","PED","30 Apr 2020","PED","Online &amp; Offline","Fixed,MK/SK,DUKPT","Acquirer-controlled","Physical Keypad","Display,ICCR,MSR,PIN Entry","0"
"Shenzhen Justtide Tech Co Ltd","JUST E6021","Wxxxxxxx, Zxxxxxxx","3508, 3512, 3515","","4-10117","3.x","OEM EPP","30 Apr 2020","EPP","Online","MK/SK","N/A","Physical Keypad","PIN Entry","0"
"Shenzhen Justtide Tech Co Ltd","JUST E6031","Axxxxx","4509","","4-10183","4.x","OEM EPP","30 Apr 2023","EPP","Online","Fixed,MK/SK","N/A","Physical Keypad","PIN Entry","0"
"Shenzhen Justtide Tech Co Ltd","J7","Pxxxxx","4511J","","4-10206","4.x","OEM EPP","30 Apr 2023","EPP","Online","Fixed,MK/SK","N/A","Physical Keypad","PIN Entry","0"
"Shenzhen Justtide Tech Co Ltd","S1000","S1000-xxx","1.0.0-1.0.7-xxxxxx","v1.0","4-40220","4.x","PED","30 Apr 2023","PED","Online &amp; Offline","MK/SK","Acquirer-controlled","Physical Keypad","Display,ICCR,MSR,CTLS,PIN Entry,OP","0"
"Shenzhen Justtide Tech Co Ltd","JUST E6020","Wxxxxx","45xx","","4-10240","5.x","OEM EPP","30 Apr 2026","EPP","Online","Fixed,MK/SK","N/A","Physical Keypad","PIN Entry","0"
"Shenzhen Kaifa Technology CO., LTD.","KF311","V1.03","V1.03","","4-60141","3.x","PED","30 Apr 2020","PED","Online","MK/SK,DUKPT","Vendor-controlled","Physical Keypad","Display,PIN Entry","0"
"Shenzhen Kaifa Technology CO., LTD.","KF900 V3","V1.xx, V2.xx, V3.xx, V4.xx, V5.xx","V1.01","","4-60183","3.x","PED","30 Apr 2020","PED","Online &amp; Offline","Fixed,MK/SK,DUKPT","Acquirer-controlled","Physical Keypad","Display,ICCR,MSR,PIN Entry","0"
"Shenzhen Keyu Co Ltd","KY3688C","KY3688C_Sxx_LAxxxx","KY3688C_185_108","","4-60095","3.x","EPP","30 Apr 2020","EPP","Online","MK/SK","Vendor-controlled","Physical Keypad","PIN Entry","0"
"Shenzhen Keyu Co Ltd","KY3688C","KY3688C_HW_XXXX","KY3688C_185_10AX","KY3688C_185_10AX","4-60185","3.x","OEM EPP","30 Apr 2020","EPP","Online","MK/SK","N/A","Physical Keypad","PIN Entry","0"
"Shenzhen Keyu Co Ltd","KY3688H","V1.0","v1.0","","4-90004","5.x","OEM EPP","30 Apr 2026","EPP","Online","MK/SK","N/A","Physical Keypad","PIN Entry","0"
"Shenzhen Panhui Technologies Co., Ltd.","P7","Axxxxx","2107","","4-10236","4.x","OEM EPP","30 Apr 2023","EPP","Online","MK/SK","N/A","Physical Keypad","PIN Entry","0"
"Shenzhen Sunson Tech Co., Ltd.","SE8098B","SE8098B","SE8098BV1.00","","4-10121","3.x","OEM EPP","30 Apr 2020","EPP","Online","Fixed","N/A","Physical Keypad","PIN Entry","0"
"Shenzhen Sunson Tech Co., Ltd.","SE8098B, SE8098C","Hxx","Fxx-xx","","4-10181","4.x","OEM EPP","30 Apr 2023","EPP","Online","Fixed,MK/SK,DUKPT","N/A","Physical Keypad","PIN Entry","0"
"Shenzhen Sunson Tech Co., Ltd.","SE8098E","Hxx","Fxx-xx","","4-10194","4.x","OEM EPP","30 Apr 2023","EPP","Online","Fixed,MK/SK,DUKPT","N/A","Physical Keypad","PIN Entry","0"
"Shenzhen Topwise Communication Co.,Ltd","T1","1.x.x","0003","V1.0.9","4-90013","5.x","PED","30 Apr 2026","PED","Online &amp; Offline","Fixed,MK/SK,DUKPT","Acquirer-controlled","Touch Screen","Display,ICCR,MSR,CTLS,PIN Entry,OP,SRED","0"
"Shenzhen Viewat Technology Co.,Ltd","VPP232","V01","1.0","","4-60093","3.x","PED","30 Apr 2020","PED","Online","Fixed,MK/SK,DUKPT","Vendor-controlled","Physical Keypad","Display,PIN Entry","0"
"ShenZhen Xinguodu Technology Co Ltd","G810","G810M10CxxUxx","0258V301","","4-60146","3.x","PED","30 Apr 2020","PED","Online &amp; Offline","Fixed,MK/SK,DUKPT","Vendor-controlled","Physical Keypad","Display,ICCR,MSR,PIN Entry","0"
"ShenZhen Xinguodu Technology Co Ltd","K508","K508M10CXXUXX","0K21V30101","","4-60179","3.x","PED","30 Apr 2020","PED","Online &amp; Offline","Fixed,MK/SK,DUKPT","Vendor-controlled","Physical Keypad","Display,ICCR,MSR,PIN Entry","0"
"ShenZhen Xinguodu Technology Co Ltd","G870","V1.x/04","V1.0/0258V405","","4-60188","4.x","PED","30 Apr 2023","PED","Online &amp; Offline","Fixed,MK/SK,DUKPT","Vendor-controlled","Physical Keypad","Display,ICCR,MSR,PIN Entry,OP","0"
"ShenZhen Xinguodu Technology Co Ltd","G2","V1.xx","0K21V9940150106002","","4-30158","4.x","PED","30 Apr 2023","PED","Online &amp; Offline","Fixed,MK/SK,DUKPT","Vendor-controlled","Physical Keypad","Display,ICCR,MSR,PIN Entry,SRED","0"
"ShenZhen Xinguodu Technology Co Ltd","K200","V1.0","0K21V9940150106002","","4-30181","4.x","PED","30 Apr 2023","PED","Online &amp; Offline","Fixed,MK/SK,DUKPT","Vendor-controlled","Physical Keypad","Display,ICCR,MSR,CTLS,PIN Entry,SRED","0"
"ShenZhen Xinguodu Technology Co Ltd","G101, G101 P","01, 02","V01/1.1","","4-30146","4.x","PED","30 Apr 2023","PED","Online","Fixed,MK/SK,DUKPT","Vendor-controlled","Physical Keypad","Display,PIN Entry","0"
"ShenZhen Xinguodu Technology Co Ltd","G3, G3N","V1.x/01, V1.x/02, V1.x/03","0258G3V404, 0258G3V404/OPV1.0, 0258G3V404 (Non OP)","","4-40148","4.x","PED","30 Apr 2023","PED","Online &amp; Offline","Fixed,MK/SK,DUKPT","Acquirer-controlled","Physical Keypad","Display,ICCR,MSR,CTLS,PIN Entry","0"
"ShenZhen Xinguodu Technology Co Ltd","T2","xCx-41 (supporting LAN and GPRS), xWx-41 (supporting GPRS)","B-4-01","","4-30238","4.x","PED","30 Apr 2023","PED","Online &amp; Offline","Fixed,MK/SK,DUKPT","Vendor-controlled","Physical Keypad","Display,ICCR,MSR,CTLS,PIN Entry,OP,SRED","0"
"ShenZhen Xinguodu Technology Co Ltd","T5","xCx-41 (supporting LAN and GPRS), xWx-41 (supporting GPRS)","B-4-01","","4-30239","4.x","PED","30 Apr 2023","PED","Online &amp; Offline","Fixed,MK/SK,DUKPT","Vendor-controlled","Physical Keypad","Display,ICCR,MSR,CTLS,PIN Entry,OP,SRED","0"
"ShenZhen Xinguodu Technology Co Ltd","N5","xxx-41","Q-4-02.x2","","4-30247","4.x","PED","30 Apr 2023","PED","Online &amp; Offline","Fixed,MK/SK,DUKPT","Vendor-controlled","Touch Screen","Display,ICCR,MSR,CTLS,PIN Entry,OP,SRED","0"
"ShenZhen Xinguodu Technology Co Ltd","K320/K320 S","x08-41/x08-4A","M-4-01","","4-40216","4.x","PED","30 Apr 2023","PED","Online &amp; Offline","Fixed,MK/SK,DUKPT","Acquirer-controlled","Physical Keypad","Display,ICCR,MSR,CTLS,PIN Entry,OP","0"
"ShenZhen Xinguodu Technology Co Ltd","K206","x9B-42","K-5-x1","","4-30313","5.x","PED","30 Apr 2026","PED","Online &amp; Offline","Fixed,MK/SK,DUKPT","Vendor-controlled","Physical Keypad","Display,ICCR,MSR,CTLS,PIN Entry,OP,SRED","0"
"SHENZHEN YEAHKA TECHNOLOGY COMPANY LIMITED","LP101","0.2","SRED: 1.1","","4-30140","3.x","PED","30 Apr 2020","PED","Online","Fixed","N/A","Physical Keypad","MSR,PIN Entry,SRED","0"
"Shenzhen Yihua Computer Co., Ltd.","YH5030","KV300","V3.30","","4-40140","3.x","OEM EPP","30 Apr 2020","EPP","Online","MK/SK","N/A","Physical Keypad","PIN Entry","0"
"Shenzhen Yihua Computer Co., Ltd.","YH5020v2","KV300","V3.30","","4-40149","3.x","OEM EPP","30 Apr 2020","EPP","Online","MK/SK","N/A","Physical Keypad","PIN Entry","0"
"Shenzhen Yihua Computer Co., Ltd.","YH5020v3","4.01","4.01","","4-40206","4.x","OEM EPP","30 Apr 2023","EPP","Online","MK/SK","N/A","Physical Keypad","PIN Entry","0"
"Sigma S.P.A","EPP","91000593100 3.3, 91000593200 3.3, 91000593300 3.3","V1.06.02, V1.7.0","V2.1.3","4-60184","3.x","OEM EPP","30 Apr 2020","EPP","Online","MK/SK,DUKPT","N/A","Physical Keypad","PIN Entry","0"
"SilverStone Technology Co., Ltd.","SS-101","V01","1.0","","4-60175","3.x","PED","30 Apr 2020","PED","Online","Fixed,MK/SK,DUKPT","Vendor-controlled","Physical Keypad","Display,PIN Entry","0"
"Simply Charged Inc.","Secured BCR100 Chip and Signature Reader","R002001100000","SRED: 2.1.0","","4-10174","3.x","SCR","30 Apr 2020","SCR","N/A","","N/A","N/A","ICCR,MSR,OP,SRED","1"
